	AUC	Accuracy	Baseline error rate	Baseline improvement	Best Num Features	Error rate	Kappa statistic	Mean absolute error	Number instances predicted as dependent variable class BRCACancer	Number instances predicted as dependent variable class BRCACancer correctly	Number instances predicted as dependent variable class BRCACancer incorrectly	Number instances predicted as dependent variable class Control	Number instances predicted as dependent variable class Control correctly	Number instances predicted as dependent variable class Control incorrectly	Number instances with dependent variable class BRCACancer	Number instances with dependent variable class BRCACancer predicted correctly	Number instances with dependent variable class BRCACancer predicted incorrectly	Number instances with dependent variable class Control	Number instances with dependent variable class Control predicted correctly	Number instances with dependent variable class Control predicted incorrectly	Proportion instances predicted as dependent variable class BRCACancer	Proportion instances predicted as dependent variable class BRCACancer correctly	Proportion instances predicted as dependent variable class BRCACancer incorrectly	Proportion instances predicted as dependent variable class Control	Proportion instances predicted as dependent variable class Control correctly	Proportion instances predicted as dependent variable class Control incorrectly	Proportion instances with dependent variable class BRCACancer	Proportion instances with dependent variable class BRCACancer predicted correctly	Proportion instances with dependent variable class BRCACancer predicted incorrectly	Proportion instances with dependent variable class Control	Proportion instances with dependent variable class Control predicted correctly	Proportion instances with dependent variable class Control predicted incorrectly	Relative absolute error	Root mean squared error	Root relative squared error	Total number correct	Total number incorrect	Youden Index
utahontario2_BIOCARTA_EIF4_PATHWAY_weka_svm_weights_r_svm_rbf_Training_Data	0.6461538461538462	0.7016129032258065	0.3145161290322581	0.016129032258064613	NA	0.2983870967741935	0.16277372262773743	0.39752135265174654	14.0	8.0	6.0	110.0	79.0	31.0	39.0	8.0	31.0	85.0	79.0	6.0	0.11290322580645161	0.5714285714285714	0.42857142857142855	0.8870967741935484	0.7181818181818181	0.2818181818181818	0.31451612903225806	0.20512820512820512	0.7948717948717948	0.6854838709677419	0.9294117647058824	0.07058823529411765	91.95844853169812	0.4459291660701134	96.03666423148948	87	37	0.13453996983408745
utahontario2_BIOCARTA_EIF_PATHWAY_weka_svm_weights_r_svm_rbf	0.4545454545454546	0.5945945945945946	0.4054054054054054	0.0	NA	0.4054054054054054	0.0	0.467437058421317	0.0	0.0	0.0	37.0	22.0	15.0	15.0	0.0	15.0	22.0	22.0	0.0	0.0	NaN	NaN	1.0	0.5945945945945946	0.40540540540540543	0.40540540540540543	0.0	1.0	0.5945945945945946	1.0	0.0	96.77355456269159	0.5032414723706322	102.49436305449422	22	15	0.0
utahontario2_BIOCARTA_EIF_PATHWAY_weka_svm_weights_r_svm_rbf_Training_Data	0.5327300150829564	0.6774193548387096	0.3145161290322581	-0.008064516129032251	NA	0.32258064516129037	-0.01597705858254827	0.4317214979626651	1.0	0.0	1.0	123.0	84.0	39.0	39.0	0.0	39.0	85.0	84.0	1.0	0.008064516129032258	0.0	1.0	0.9919354838709677	0.6829268292682927	0.3170731707317073	0.31451612903225806	0.0	1.0	0.6854838709677419	0.9882352941176471	0.011764705882352941	99.8699538668742	0.46696325657691423	100.56663006713698	84	40	-0.0117647058823529
utahontario2_BIOCARTA_EPHA4_PATHWAY_weka_svm_weights_r_svm_rbf	0.5696969696969697	0.5945945945945946	0.4054054054054054	0.0	NA	0.4054054054054054	0.0	0.4535994447980119	0.0	0.0	0.0	37.0	22.0	15.0	15.0	0.0	15.0	22.0	22.0	0.0	0.0	NaN	NaN	1.0	0.5945945945945946	0.40540540540540543	0.40540540540540543	0.0	1.0	0.5945945945945946	1.0	0.0	93.90875162747935	0.49636785220812685	101.0944241402474	22	15	0.0
utahontario2_BIOCARTA_EPHA4_PATHWAY_weka_svm_weights_r_svm_rbf_Training_Data	0.5785822021116139	0.6854838709677419	0.3145161290322581	0.0	NA	0.3145161290322581	0.0	0.423260078731701	0.0	0.0	0.0	124.0	85.0	39.0	39.0	0.0	39.0	85.0	85.0	0.0	0.0	NaN	NaN	1.0	0.6854838709677419	0.31451612903225806	0.31451612903225806	0.0	1.0	0.6854838709677419	1.0	0.0	97.91257728907462	0.46111835258307005	99.30785372992415	85	39	0.0
utahontario2_BIOCARTA_EPONFKB_PATHWAY_weka_svm_weights_r_svm_rbf	0.5757575757575758	0.5945945945945946	0.4054054054054054	0.0	NA	0.4054054054054054	0.0	0.45635692853848314	0.0	0.0	0.0	37.0	22.0	15.0	15.0	0.0	15.0	22.0	22.0	0.0	0.0	NaN	NaN	1.0	0.5945945945945946	0.40540540540540543	0.40540540540540543	0.0	1.0	0.5945945945945946	1.0	0.0	94.4796338423287	0.49526189291677186	100.86917523022086	22	15	0.0
utahontario2_BIOCARTA_EPONFKB_PATHWAY_weka_svm_weights_r_svm_rbf_Training_Data	0.4244343891402715	0.6693548387096774	0.3145161290322581	-0.016129032258064502	NA	0.3306451612903226	-0.03165584415584442	0.4405512280436012	2.0	0.0	2.0	122.0	83.0	39.0	39.0	0.0	39.0	85.0	83.0	2.0	0.016129032258064516	0.0	1.0	0.9838709677419355	0.680327868852459	0.319672131147541	0.31451612903225806	0.0	1.0	0.6854838709677419	0.9764705882352941	0.023529411764705882	101.91253163981683	0.4742710846150309	102.14046618497397	83	41	-0.02352941176470591
utahontario2_BIOCARTA_EPO_PATHWAY_weka_svm_weights_r_svm_rbf	0.6363636363636364	0.6756756756756757	0.4054054054054054	0.08108108108108103	NA	0.32432432432432434	0.2291666666666666	0.44060626061997293	3.0	3.0	0.0	34.0	22.0	12.0	15.0	3.0	12.0	22.0	22.0	0.0	0.08108108108108109	1.0	0.0	0.918918918918919	0.6470588235294118	0.35294117647058826	0.40540540540540543	0.2	0.8	0.5945945945945946	1.0	0.0	91.21877102935736	0.4798767646132964	97.73571145079885	25	12	0.19999999999999996
utahontario2_BIOCARTA_EPO_PATHWAY_weka_svm_weights_r_svm_rbf_Training_Data	0.6422322775263952	0.717741935483871	0.3145161290322581	0.032258064516129115	NA	0.282258064516129	0.13454827452500992	0.4032671007224504	6.0	5.0	1.0	118.0	84.0	34.0	39.0	5.0	34.0	85.0	84.0	1.0	0.04838709677419355	0.8333333333333334	0.16666666666666666	0.9516129032258065	0.711864406779661	0.288135593220339	0.31451612903225806	0.1282051282051282	0.8717948717948718	0.6854838709677419	0.9882352941176471	0.011764705882352941	93.28761003386984	0.44741873931259735	96.35746326465733	89	35	0.1164404223227753
utahontario2_BIOCARTA_ERK5_PATHWAY_weka_svm_weights_r_svm_rbf	0.6090909090909091	0.5675675675675675	0.4054054054054054	-0.027027027027027084	NA	0.43243243243243246	-0.027777777777777866	0.4652225146509408	3.0	1.0	2.0	34.0	20.0	14.0	15.0	1.0	14.0	22.0	20.0	2.0	0.08108108108108109	0.3333333333333333	0.6666666666666666	0.918918918918919	0.5882352941176471	0.4117647058823529	0.40540540540540543	0.06666666666666667	0.9333333333333333	0.5945945945945946	0.9090909090909091	0.09090909090909091	96.31507727995802	0.49563440778590295	100.94504472098454	21	16	-0.024242424242424288
utahontario2_BIOCARTA_ERK5_PATHWAY_weka_svm_weights_r_svm_rbf_Training_Data	0.4971342383107089	0.6532258064516129	0.3145161290322581	-0.032258064516129004	NA	0.3467741935483871	-0.04303599374021923	0.4367979523865999	6.0	1.0	5.0	118.0	80.0	38.0	39.0	1.0	38.0	85.0	80.0	5.0	0.04838709677419355	0.16666666666666666	0.8333333333333334	0.9516129032258065	0.6779661016949152	0.3220338983050847	0.31451612903225806	0.02564102564102564	0.9743589743589743	0.6854838709677419	0.9411764705882353	0.058823529411764705	101.04428794918924	0.4820984565501594	103.82619285984845	81	43	-0.03318250377073906
utahontario2_BIOCARTA_ERK_PATHWAY_weka_svm_weights_r_svm_rbf	0.5393939393939394	0.6216216216216216	0.4054054054054054	0.027027027027026973	NA	0.3783783783783784	0.07035175879396995	0.4557084798651298	5.0	3.0	2.0	32.0	20.0	12.0	15.0	3.0	12.0	22.0	20.0	2.0	0.13513513513513514	0.6	0.4	0.8648648648648649	0.625	0.375	0.40540540540540543	0.2	0.8	0.5945945945945946	0.9090909090909091	0.09090909090909091	94.34538542975353	0.4971646265559494	101.2567018613055	23	14	0.10909090909090913
utahontario2_BIOCARTA_ERK_PATHWAY_weka_svm_weights_r_svm_rbf_Training_Data	0.6820512820512821	0.6612903225806451	0.3145161290322581	-0.024193548387096753	NA	0.33870967741935487	0.04158998895840984	0.40332747191638985	13.0	5.0	8.0	111.0	77.0	34.0	39.0	5.0	34.0	85.0	77.0	8.0	0.10483870967741936	0.38461538461538464	0.6153846153846154	0.8951612903225806	0.6936936936936937	0.3063063063063063	0.31451612903225806	0.1282051282051282	0.8717948717948718	0.6854838709677419	0.9058823529411765	0.09411764705882353	93.30157567695704	0.45143959494939995	97.22340698867512	82	42	0.034087481146304555
utahontario2_BIOCARTA_ERYTH_PATHWAY_weka_svm_weights_r_svm_rbf	0.6	0.6216216216216216	0.4054054054054054	0.027027027027026973	NA	0.3783783783783784	0.07829181494661919	0.4529148143868049	1.0	1.0	0.0	36.0	22.0	14.0	15.0	1.0	14.0	22.0	22.0	0.0	0.02702702702702703	1.0	0.0	0.972972972972973	0.6111111111111112	0.3888888888888889	0.40540540540540543	0.06666666666666667	0.9333333333333333	0.5945945945945946	1.0	0.0	93.76701250504439	0.4896217918524046	99.72046512206518	23	14	0.06666666666666665
utahontario2_BIOCARTA_ERYTH_PATHWAY_weka_svm_weights_r_svm_rbf_Training_Data	0.5405731523378583	0.6854838709677419	0.3145161290322581	0.0	NA	0.3145161290322581	0.018668831168830863	0.43150908940519306	2.0	1.0	1.0	122.0	84.0	38.0	39.0	1.0	38.0	85.0	84.0	1.0	0.016129032258064516	0.5	0.5	0.9838709677419355	0.6885245901639344	0.3114754098360656	0.31451612903225806	0.02564102564102564	0.9743589743589743	0.6854838709677419	0.9882352941176471	0.011764705882352941	99.82081748396122	0.46648081688589743	100.46273038498244	85	39	0.01387631975867265
utahontario2_BIOCARTA_ETC_PATHWAY_weka_svm_weights_r_svm_rbf	0.4	0.5945945945945946	0.4054054054054054	0.0	NA	0.4054054054054054	0.0	0.4710624261288524	0.0	0.0	0.0	37.0	22.0	15.0	15.0	0.0	15.0	22.0	22.0	0.0	0.0	NaN	NaN	1.0	0.5945945945945946	0.40540540540540543	0.40540540540540543	0.0	1.0	0.5945945945945946	1.0	0.0	97.52411490730758	0.5031128424091048	102.4681652017728	22	15	0.0
utahontario2_BIOCARTA_ETC_PATHWAY_weka_svm_weights_r_svm_rbf_Training_Data	0.3324283559577677	0.6774193548387096	0.3145161290322581	-0.008064516129032251	NA	0.32258064516129037	-0.01597705858254827	0.44380204565954756	1.0	0.0	1.0	123.0	84.0	39.0	39.0	0.0	39.0	85.0	84.0	1.0	0.008064516129032258	0.0	1.0	0.9919354838709677	0.6829268292682927	0.3170731707317073	0.31451612903225806	0.0	1.0	0.6854838709677419	0.9882352941176471	0.011764705882352941	102.66454192159868	0.4778875991781302	102.91932978307746	84	40	-0.0117647058823529
utahontario2_BIOCARTA_ETS_PATHWAY_weka_svm_weights_r_svm_rbf	0.4727272727272728	0.5135135135135135	0.4054054054054054	-0.08108108108108114	NA	0.4864864864864865	-0.17755443886097144	0.47711771955462157	5.0	1.0	4.0	32.0	18.0	14.0	15.0	1.0	14.0	22.0	18.0	4.0	0.13513513513513514	0.2	0.8	0.8648648648648649	0.5625	0.4375	0.40540540540540543	0.06666666666666667	0.9333333333333333	0.5945945945945946	0.8181818181818182	0.18181818181818182	98.77774308713325	0.5337408408051335	108.70611926475401	19	18	-0.11515151515151512
utahontario2_BIOCARTA_ETS_PATHWAY_weka_svm_weights_r_svm_rbf_Training_Data	0.8040723981900453	0.7741935483870968	0.3145161290322581	0.08870967741935487	NA	0.22580645161290325	0.3919439579684763	0.35308184031968837	17.0	14.0	3.0	107.0	82.0	25.0	39.0	14.0	25.0	85.0	82.0	3.0	0.13709677419354838	0.8235294117647058	0.17647058823529413	0.8629032258064516	0.7663551401869159	0.2336448598130841	0.31451612903225806	0.358974358974359	0.6410256410256411	0.6854838709677419	0.9647058823529412	0.03529411764705882	81.67827469876835	0.4090772172159509	88.10011621519138	96	28	0.3236802413273001
utahontario2_BIOCARTA_EXTRINSIC_PATHWAY_weka_svm_weights_r_svm_rbf	0.3242424242424242	0.5945945945945946	0.4054054054054054	0.0	NA	0.4054054054054054	0.0	0.47139388931269377	0.0	0.0	0.0	37.0	22.0	15.0	15.0	0.0	15.0	22.0	22.0	0.0	0.0	NaN	NaN	1.0	0.5945945945945946	0.40540540540540543	0.40540540540540543	0.0	1.0	0.5945945945945946	1.0	0.0	97.59273777305839	0.5055296693237705	102.96039636480617	22	15	0.0
utahontario2_BIOCARTA_EXTRINSIC_PATHWAY_weka_svm_weights_r_svm_rbf_Training_Data	0.3978883861236802	0.6854838709677419	0.3145161290322581	0.0	NA	0.3145161290322581	0.0	0.43964136416111715	0.0	0.0	0.0	124.0	85.0	39.0	39.0	0.0	39.0	85.0	85.0	0.0	0.0	NaN	NaN	1.0	0.6854838709677419	0.31451612903225806	0.31451612903225806	0.0	1.0	0.6854838709677419	1.0	0.0	101.70205320777758	0.4741648709537905	102.11759168718942	85	39	0.0
utahontario2_BIOCARTA_FAS_PATHWAY_weka_svm_weights_r_svm_rbf	0.5787878787878787	0.6486486486486487	0.4054054054054054	0.05405405405405406	NA	0.3513513513513513	0.12203389830508463	0.4587626517586924	4.0	3.0	1.0	33.0	21.0	12.0	15.0	3.0	12.0	22.0	21.0	1.0	0.10810810810810811	0.75	0.25	0.8918918918918919	0.6363636363636364	0.36363636363636365	0.40540540540540543	0.2	0.8	0.5945945945945946	0.9545454545454546	0.045454545454545456	94.9776910312472	0.4890054510838717	99.59493601136269	24	13	0.15454545454545454
utahontario2_BIOCARTA_FAS_PATHWAY_weka_svm_weights_r_svm_rbf_Training_Data	0.6675716440422322	0.6935483870967742	0.3145161290322581	0.008064516129032362	NA	0.30645161290322576	0.10247619047619076	0.4016351455877855	9.0	5.0	4.0	115.0	81.0	34.0	39.0	5.0	34.0	85.0	81.0	4.0	0.07258064516129033	0.5555555555555556	0.4444444444444444	0.9274193548387096	0.7043478260869566	0.2956521739130435	0.31451612903225806	0.1282051282051282	0.8717948717948718	0.6854838709677419	0.9529411764705882	0.047058823529411764	92.91009053395861	0.44871961120758086	96.63762300053581	86	38	0.08114630467571637
utahontario2_BIOCARTA_FCER1_PATHWAY_weka_svm_weights_r_svm_rbf	0.6848484848484848	0.5675675675675675	0.4054054054054054	-0.027027027027027084	NA	0.43243243243243246	0.04207119741100324	0.4430354144088725	9.0	4.0	5.0	28.0	17.0	11.0	15.0	4.0	11.0	22.0	17.0	5.0	0.24324324324324326	0.4444444444444444	0.5555555555555556	0.7567567567567568	0.6071428571428571	0.39285714285714285	0.40540540540540543	0.26666666666666666	0.7333333333333333	0.5945945945945946	0.7727272727272727	0.22727272727272727	91.72167905193729	0.4793979172744471	97.63818540080041	21	16	0.039393939393939315
utahontario2_BIOCARTA_FCER1_PATHWAY_weka_svm_weights_r_svm_rbf_Training_Data	0.6793363499245852	0.7096774193548387	0.3145161290322581	0.024193548387096864	NA	0.29032258064516125	0.17659727207465922	0.3835317760389104	15.0	9.0	6.0	109.0	79.0	30.0	39.0	9.0	30.0	85.0	79.0	6.0	0.12096774193548387	0.6	0.4	0.8790322580645161	0.7247706422018348	0.27522935779816515	0.31451612903225806	0.23076923076923078	0.7692307692307693	0.6854838709677419	0.9294117647058824	0.07058823529411765	88.7222456149236	0.43804949935709414	94.33967519387338	88	36	0.16018099547511322
utahontario2_BIOCARTA_FEEDER_PATHWAY_weka_svm_weights_r_svm_rbf	0.5969696969696969	0.5945945945945946	0.4054054054054054	0.0	NA	0.4054054054054054	0.0	0.4583265613650872	0.0	0.0	0.0	37.0	22.0	15.0	15.0	0.0	15.0	22.0	22.0	0.0	0.0	NaN	NaN	1.0	0.5945945945945946	0.40540540540540543	0.40540540540540543	0.0	1.0	0.5945945945945946	1.0	0.0	94.88740718074902	0.4946232441820278	100.7391026927275	22	15	0.0
utahontario2_BIOCARTA_FEEDER_PATHWAY_weka_svm_weights_r_svm_rbf_Training_Data	0.3438914027149321	0.6693548387096774	0.3145161290322581	-0.016129032258064502	NA	0.3306451612903226	-0.03165584415584442	0.44355502868888796	2.0	0.0	2.0	122.0	83.0	39.0	39.0	0.0	39.0	85.0	83.0	2.0	0.016129032258064516	0.0	1.0	0.9838709677419355	0.680327868852459	0.319672131147541	0.31451612903225806	0.0	1.0	0.6854838709677419	0.9764705882352941	0.023529411764705882	102.60739958891308	0.4764543885315189	102.610669170329	83	41	-0.02352941176470591
utahontario2_BIOCARTA_FIBRINOLYSIS_PATHWAY_weka_svm_weights_r_svm_rbf	0.48787878787878786	0.5945945945945946	0.4054054054054054	0.0	NA	0.4054054054054054	0.0	0.469138673194937	0.0	0.0	0.0	37.0	22.0	15.0	15.0	0.0	15.0	22.0	22.0	0.0	0.0	NaN	NaN	1.0	0.5945945945945946	0.40540540540540543	0.40540540540540543	0.0	1.0	0.5945945945945946	1.0	0.0	97.12584008899483	0.5015918113946066	102.15837931651431	22	15	0.0
utahontario2_BIOCARTA_FIBRINOLYSIS_PATHWAY_weka_svm_weights_r_svm_rbf_Training_Data	0.5294117647058825	0.6935483870967742	0.3145161290322581	0.008064516129032362	NA	0.30645161290322576	0.03482179434657944	0.4233763450962659	1.0	1.0	0.0	123.0	85.0	38.0	39.0	1.0	38.0	85.0	85.0	0.0	0.008064516129032258	1.0	0.0	0.9919354838709677	0.6910569105691057	0.3089430894308943	0.31451612903225806	0.02564102564102564	0.9743589743589743	0.6854838709677419	1.0	0.0	97.93947313864469	0.46669098680036825	100.50799321828278	86	38	0.02564102564102555
utahontario2_BIOCARTA_FMLP_PATHWAY_weka_svm_weights_r_svm_rbf	0.40606060606060607	0.5675675675675675	0.4054054054054054	-0.027027027027027084	NA	0.43243243243243246	-0.053380782918149496	0.48293519558951903	1.0	0.0	1.0	36.0	21.0	15.0	15.0	0.0	15.0	22.0	21.0	1.0	0.02702702702702703	0.0	1.0	0.972972972972973	0.5833333333333334	0.4166666666666667	0.40540540540540543	0.0	1.0	0.5945945945945946	0.9545454545454546	0.045454545454545456	99.98213590181862	0.5226062131408139	106.43834796020049	21	16	-0.045454545454545414
utahontario2_BIOCARTA_FMLP_PATHWAY_weka_svm_weights_r_svm_rbf_Training_Data	0.6977375565610859	0.6935483870967742	0.3145161290322581	0.008064516129032362	NA	0.30645161290322576	0.07226277372262771	0.3839508020888744	11.0	6.0	5.0	113.0	80.0	33.0	39.0	6.0	33.0	85.0	80.0	5.0	0.08870967741935484	0.5454545454545454	0.45454545454545453	0.9112903225806451	0.7079646017699115	0.2920353982300885	0.31451612903225806	0.15384615384615385	0.8461538461538461	0.6854838709677419	0.9411764705882353	0.058823529411764705	88.81917873610566	0.4407187254163198	94.91452785279877	86	38	0.09502262443438925
utahontario2_BIOCARTA_FREE_PATHWAY_weka_svm_weights_r_svm_rbf	0.5060606060606061	0.5945945945945946	0.4054054054054054	0.0	NA	0.4054054054054054	0.0	0.4661038069737206	0.0	0.0	0.0	37.0	22.0	15.0	15.0	0.0	15.0	22.0	22.0	0.0	0.0	NaN	NaN	1.0	0.5945945945945946	0.40540540540540543	0.40540540540540543	0.0	1.0	0.5945945945945946	1.0	0.0	96.49753134333983	0.49763969858756363	101.35345900068816	22	15	0.0
utahontario2_BIOCARTA_FREE_PATHWAY_weka_svm_weights_r_svm_rbf_Training_Data	0.4048265460030166	0.6854838709677419	0.3145161290322581	0.0	NA	0.3145161290322581	0.0	0.43871332152557824	0.0	0.0	0.0	124.0	85.0	39.0	39.0	0.0	39.0	85.0	85.0	0.0	0.0	NaN	NaN	1.0	0.6854838709677419	0.31451612903225806	0.31451612903225806	0.0	1.0	0.6854838709677419	1.0	0.0	101.48736949238435	0.4727794467628374	101.81922251116688	85	39	0.0
utahontario2_BIOCARTA_G1_PATHWAY_weka_svm_weights_r_svm_rbf	0.5606060606060606	0.5945945945945946	0.4054054054054054	0.0	NA	0.4054054054054054	0.0	0.46051875337845	0.0	0.0	0.0	37.0	22.0	15.0	15.0	0.0	15.0	22.0	22.0	0.0	0.0	NaN	NaN	1.0	0.5945945945945946	0.40540540540540543	0.40540540540540543	0.0	1.0	0.5945945945945946	1.0	0.0	95.34125697634192	0.49872826119530345	101.57516475677312	22	15	0.0
utahontario2_BIOCARTA_G1_PATHWAY_weka_svm_weights_r_svm_rbf_Training_Data	0.6440422322775264	0.6774193548387096	0.3145161290322581	-0.008064516129032251	NA	0.32258064516129037	0.020923805763916253	0.4062545252895306	5.0	2.0	3.0	119.0	82.0	37.0	39.0	2.0	37.0	85.0	82.0	3.0	0.04032258064516129	0.4	0.6	0.9596774193548387	0.6890756302521008	0.31092436974789917	0.31451612903225806	0.05128205128205128	0.9487179487179487	0.6854838709677419	0.9647058823529412	0.03529411764705882	93.97868971163207	0.45365202560913315	97.69988279822297	84	40	0.0159879336349924
utahontario2_BIOCARTA_G2_PATHWAY_weka_svm_weights_r_svm_rbf	0.6636363636363637	0.6486486486486487	0.4054054054054054	0.05405405405405406	NA	0.3513513513513513	0.15465729349736398	0.4307480762366675	2.0	2.0	0.0	35.0	22.0	13.0	15.0	2.0	13.0	22.0	22.0	0.0	0.05405405405405406	1.0	0.0	0.9459459459459459	0.6285714285714286	0.37142857142857144	0.40540540540540543	0.13333333333333333	0.8666666666666667	0.5945945945945946	1.0	0.0	89.17782984354535	0.4777837119622685	97.30942285956638	24	13	0.1333333333333333
utahontario2_BIOCARTA_G2_PATHWAY_weka_svm_weights_r_svm_rbf_Training_Data	0.6645550527903469	0.6935483870967742	0.3145161290322581	0.008064516129032362	NA	0.30645161290322576	0.10247619047619076	0.4125229541300436	9.0	5.0	4.0	115.0	81.0	34.0	39.0	5.0	34.0	85.0	81.0	4.0	0.07258064516129033	0.5555555555555556	0.4444444444444444	0.9274193548387096	0.7043478260869566	0.2956521739130435	0.31451612903225806	0.1282051282051282	0.8717948717948718	0.6854838709677419	0.9529411764705882	0.047058823529411764	95.42876273804863	0.4572869535006473	98.48271194685088	86	38	0.08114630467571637
utahontario2_BIOCARTA_GABA_PATHWAY_weka_svm_weights_r_svm_rbf	0.6121212121212121	0.5945945945945946	0.4054054054054054	0.0	NA	0.4054054054054054	0.0	0.46486958632537817	0.0	0.0	0.0	37.0	22.0	15.0	15.0	0.0	15.0	22.0	22.0	0.0	0.0	NaN	NaN	1.0	0.5945945945945946	0.40540540540540543	0.40540540540540543	0.0	1.0	0.5945945945945946	1.0	0.0	96.24201048314498	0.4982473908160098	101.47722667745445	22	15	0.0
utahontario2_BIOCARTA_GABA_PATHWAY_weka_svm_weights_r_svm_rbf_Training_Data	0.5927601809954752	0.6774193548387096	0.3145161290322581	-0.008064516129032251	NA	0.32258064516129037	0.018668831168830863	0.42438044365141897	1.0	0.0	1.0	123.0	84.0	39.0	39.0	0.0	39.0	85.0	84.0	1.0	0.008064516129032258	0.0	1.0	0.9919354838709677	0.6829268292682927	0.3170731707317073	0.31451612903225806	0.0	1.0	0.6854838709677419	0.9882352941176471	0.011764705882352941	98.17175083816663	0.4608606050592905	99.25234443768417	84	40	-0.0117647058823529
utahontario2_BIOCARTA_GATA3_PATHWAY_weka_svm_weights_r_svm_rbf	0.7	0.5945945945945946	0.4054054054054054	0.0	NA	0.4054054054054054	0.0	0.4475064110631165	0.0	0.0	0.0	37.0	22.0	15.0	15.0	0.0	15.0	22.0	22.0	0.0	0.0	NaN	NaN	1.0	0.5945945945945946	0.40540540540540543	0.40540540540540543	0.0	1.0	0.5945945945945946	1.0	0.0	92.64731006658205	0.4834893245759327	98.47147559722808	22	15	0.0
utahontario2_BIOCARTA_GATA3_PATHWAY_weka_svm_weights_r_svm_rbf_Training_Data	0.5535444947209653	0.6854838709677419	0.3145161290322581	0.0	NA	0.3145161290322581	0.0	0.4272071086899369	0.0	0.0	0.0	124.0	85.0	39.0	39.0	0.0	39.0	85.0	85.0	0.0	0.0	NaN	NaN	1.0	0.6854838709677419	0.31451612903225806	0.31451612903225806	0.0	1.0	0.6854838709677419	1.0	0.0	98.82564208130853	0.4649107456153665	100.12459505116625	85	39	0.0
utahontario2_BIOCARTA_GCR_PATHWAY_weka_svm_weights_r_svm_rbf	0.5545454545454546	0.6216216216216216	0.4054054054054054	0.027027027027026973	NA	0.3783783783783784	0.07829181494661919	0.4556585548712343	1.0	1.0	0.0	36.0	22.0	14.0	15.0	1.0	14.0	22.0	22.0	0.0	0.02702702702702703	1.0	0.0	0.972972972972973	0.6111111111111112	0.3888888888888889	0.40540540540540543	0.06666666666666667	0.9333333333333333	0.5945945945945946	1.0	0.0	94.3350494518208	0.4910631574887953	100.01402569078098	23	14	0.06666666666666665
utahontario2_BIOCARTA_GCR_PATHWAY_weka_svm_weights_r_svm_rbf_Training_Data	0.6021116138763197	0.6693548387096774	0.3145161290322581	-0.016129032258064502	NA	0.3306451612903226	-0.028030003947887884	0.4235276073437318	4.0	1.0	3.0	120.0	82.0	38.0	39.0	1.0	38.0	85.0	82.0	3.0	0.03225806451612903	0.25	0.75	0.967741935483871	0.6833333333333333	0.31666666666666665	0.31451612903225806	0.02564102564102564	0.9743589743589743	0.6854838709677419	0.9647058823529412	0.03529411764705882	97.97446457119439	0.462877484815928	99.68670580877473	83	41	-0.009653092006033148
